"symbol","date","adjusted","total_volume","return"
"HON",2023-05-31,184.49,49962500,-3.62
"HON",2023-06-30,199.8,49917100,8.3
"HON",2023-07-31,186.93,60735600,-6.44
"HON",2023-08-31,181.96,57006100,-2.66
"HON",2023-09-29,178.86,58331100,-1.7
"HON",2023-10-31,177.43,61508300,-0.8
"HON",2023-11-30,190.8,53336500,7.54
"HON",2023-12-29,204.23,59864900,7.04
"HON",2024-01-31,196.98,64872100,-3.55
"HON",2024-02-29,194.6,64842900,-1.21
"HON",2024-03-28,200.99,58440700,3.28
"HON",2024-04-30,188.73,62097900,-6.1
"HON",2024-05-31,199.04,56739300,5.46
"HON",2024-06-28,210.21,58294800,5.61
"HON",2024-07-31,201.56,59561000,-4.11
"HON",2024-08-30,205.79,60915800,2.1
"HON",2024-09-30,204.6,44502400,-0.58
"HON",2024-10-31,203.58,94027700,-0.5
"HON",2024-11-29,231.69,98643700,13.81
"HON",2024-12-30,225.39,79438600,-2.72
"HPE",2023-01-31,15.23,287730200,1.06
"HPE",2023-02-28,14.74,238510400,-3.22
"HPE",2023-03-31,15.17,333855600,2.92
"HPE",2023-04-28,13.64,191258100,-10.09
"HPE",2023-05-31,13.73,297774400,0.66
"HPE",2023-06-30,16.12,312160300,17.41
"HPE",2023-07-31,16.67,197560100,3.41
"HPE",2023-08-31,16.3,271888300,-2.22
"HPE",2023-09-29,16.78,212159300,2.94
"HPE",2023-10-31,14.86,209797400,-11.44
"HPE",2023-11-30,16.34,209552400,9.96
"HPE",2023-12-29,16.53,236239200,1.16
"HPE",2024-01-31,14.89,280713300,-9.92
"HPE",2024-02-29,14.83,201202100,-0.4
"HPE",2024-03-28,17.39,473034900,17.26
"HPE",2024-04-30,16.67,268663400,-4.14
"HPE",2024-05-31,17.31,280202900,3.84
"HPE",2024-06-28,20.89,529571600,20.68
"HPE",2024-07-31,19.65,235019100,-5.94
"HPE",2024-08-30,19.11,240617100,-2.75
"HPE",2024-09-30,20.33,499060300,6.38
"HPE",2024-10-31,19.37,263612200,-4.72
"HPE",2024-11-29,21.09,228255400,8.88
"HPE",2024-12-30,21.4,331188700,1.47
"HPQ",2023-01-31,27.19,111652200,8.46
"HPQ",2023-02-28,27.55,108650900,1.32
"HPQ",2023-03-31,27.64,170145100,0.33
"HPQ",2023-04-28,27.98,110472400,1.23
"HPQ",2023-05-31,27.37,157690400,-2.18
"HPQ",2023-06-30,29.18,195462500,6.61
"HPQ",2023-07-31,31.19,105806600,6.89
"HPQ",2023-08-31,28.23,140135900,-9.49
"HPQ",2023-09-29,24.63,186592500,-12.75
"HPQ",2023-10-31,25.24,173485300,2.48
"HPQ",2023-11-30,28.12,167438500,11.41
"HPQ",2023-12-29,29.11,194695700,3.52
"HPQ",2024-01-31,27.77,174668700,-4.6
"HPQ",2024-02-29,27.4,160118100,-1.33
"HPQ",2024-03-28,29.5,185253600,7.66
"HPQ",2024-04-30,27.42,138115600,-7.05
"HPQ",2024-05-31,35.63,200100900,29.94
"HPQ",2024-06-28,34.44,172485900,-3.34
"HPQ",2024-07-31,35.5,134422900,3.08
"HPQ",2024-08-30,35.58,160443000,0.23
"HPQ",2024-09-30,35.57,183094900,-0.03
"HPQ",2024-10-31,35.23,135912200,-0.96
"HPQ",2024-11-29,35.14,169431600,-0.26
"HPQ",2024-12-30,32.63,146286900,-7.14
"HRL",2023-01-31,42.36,34287900,0.07
"HRL",2023-02-28,41.49,27384800,-2.05
"HRL",2023-03-31,37.28,59369300,-10.15
"HRL",2023-04-28,38.07,41003800,2.12
"HRL",2023-05-31,36.01,50291400,-5.41
"HRL",2023-06-30,37.86,48314900,5.14
"HRL",2023-07-31,38.75,35218100,2.35
"HRL",2023-08-31,36.58,42199400,-5.6
"HRL",2023-09-29,36.05,45872100,-1.45
"HRL",2023-10-31,31.12,84801600,-13.68
"HRL",2023-11-30,29.24,80816600,-6.04
"HRL",2023-12-29,30.7,52102500,4.99
"HRL",2024-01-31,29.29,59366800,-4.59
"HRL",2024-02-29,34.07,81075300,16.32
"HRL",2024-03-28,33.65,59606100,-1.23
"HRL",2024-04-30,34.58,55200600,2.76
"HRL",2024-05-31,30.13,59972300,-12.87
"HRL",2024-06-28,29.65,44739100,-1.59
"HRL",2024-07-31,31.51,46295000,6.27
"HRL",2024-08-30,31.94,44203300,1.36
"HRL",2024-09-30,31.11,54476900,-2.6
"HRL",2024-10-31,30.26,44421900,-2.73
"HRL",2024-11-29,32.12,48482400,6.15
"HRL",2024-12-30,30.9,53040600,-3.8
"HSIC",2023-01-31,86.15,16857000,7.86
"HSIC",2023-02-28,78.31,20346300,-9.1
"HSIC",2023-03-31,81.54,17696300,4.12
"HSIC",2023-04-28,80.81,14438300,-0.9
"HSIC",2023-05-31,73.9,20315200,-8.55
"HSIC",2023-06-30,81.1,18530200,9.74
"HSIC",2023-07-31,78.79,15370000,-2.85
"HSIC",2023-08-31,76.54,21023700,-2.86
"HSIC",2023-09-29,74.25,14438500,-2.99
"HSIC",2023-10-31,64.98,21704500,-12.48
"HSIC",2023-11-30,66.73,30327400,2.69
"HSIC",2023-12-29,75.71,23543500,13.46
"HSIC",2024-01-31,74.84,20240900,-1.15
"HSIC",2024-02-29,76.47,27437100,2.18
"HSIC",2024-03-28,75.52,23170500,-1.24
"HSIC",2024-04-30,69.28,19060100,-8.26
"HSIC",2024-05-31,69.34,24350600,0.09
"HSIC",2024-06-28,64.1,19048200,-7.56
"HSIC",2024-07-31,71.94,28548100,12.23
"HSIC",2024-08-30,70.55,54398700,-1.93
"HSIC",2024-09-30,72.9,38583500,3.33
"HSIC",2024-10-31,70.23,26210900,-3.66
"HSIC",2024-11-29,77.05,41707600,9.71
"HSIC",2024-12-30,69.17,28681300,-10.23
"HST",2023-01-31,17.06,141257200,17.41
"HST",2023-02-28,15.2,154367000,-10.9
"HST",2023-03-31,15.04,179376900,-1.05
"HST",2023-04-28,14.75,93632500,-1.93
"HST",2023-05-31,15.14,170048500,2.64
"HST",2023-06-30,15.49,143413400,2.31
"HST",2023-07-31,16.93,102412800,9.3
"HST",2023-08-31,14.53,209246600,-14.18
"HST",2023-09-29,14.96,129924300,2.96
"HST",2023-10-31,14.41,140505600,-3.68
"HST",2023-11-30,16.26,128785200,12.84
"HST",2023-12-29,18.54,152345700,14.02
"HST",2024-01-31,18.3,139253500,-1.29
"HST",2024-02-29,19.74,135038300,7.87
"HST",2024-03-28,19.88,112346500,0.71
"HST",2024-04-30,18.14,107263600,-8.75
"HST",2024-05-31,17.25,144233200,-4.91
"HST",2024-06-28,17.48,117629800,1.33
"HST",2024-07-31,17.02,141217200,-2.63
"HST",2024-08-30,17.21,209029900,1.12
"HST",2024-09-30,17.3,169662100,0.52
"HST",2024-10-31,16.95,132195700,-2.02
"HST",2024-11-29,18.11,169109900,6.84
"HST",2024-12-30,17.48,141247200,-3.48
"HSY",2023-01-31,212.11,20540900,-3.01
"HSY",2023-02-28,226.05,22815300,6.57
"HSY",2023-03-31,241.31,23406300,6.75
"HSY",2023-04-28,259,17485800,7.33
"HSY",2023-05-31,247.29,23526200,-4.52
"HSY",2023-06-30,237.76,24925600,-3.85
"HSY",2023-07-31,220.25,26865600,-7.36
"HSY",2023-08-31,205.71,27013600,-6.6
"HSY",2023-09-29,191.56,27110700,-6.88
"HSY",2023-10-31,179.37,36048000,-6.36
"HSY",2023-11-30,181.02,28654000,0.92
"HSY",2023-12-29,179.59,28450800,-0.79
"HSY",2024-01-31,186.43,34206300,3.81
"HSY",2024-02-29,182.31,40159700,-2.21
"HSY",2024-03-28,188.7,52133500,3.51
"HSY",2024-04-30,188.13,37213400,-0.3
"HSY",2024-05-31,193.22,40770300,2.71
"HSY",2024-06-28,179.54,30672900,-7.08
"HSY",2024-07-31,192.88,35818200,7.43
"HSY",2024-08-30,189.88,30553400,-1.56
"HSY",2024-09-30,188.62,23012500,-0.66
"HSY",2024-10-31,174.66,27842300,-7.4
"HSY",2024-11-29,174.63,39899400,-0.02
"HSY",2024-12-30,167.23,62440300,-4.24
"HUBB",2023-01-31,221.73,9654012,-2.46
"HUBB",2023-02-28,244.73,9692895,10.37
"HUBB",2023-03-31,236.73,7804087,-3.27
"HUBB",2023-04-28,262.03,8454594,10.69
"HUBB",2023-05-31,275.88,8754828,5.29
"HUBB",2023-06-30,323.83,8527505,17.38
"HUBB",2023-07-31,304.73,8886570,-5.9
"HUBB",2023-08-31,319.55,9331786,4.86
"HUBB",2023-09-29,307.16,8284402,-3.88
"HUBB",2023-10-31,264.71,24397188,-13.82
"HUBB",2023-11-30,295.24,11191509,11.53
"HUBB",2023-12-29,323.71,7184781,9.64
"HUBB",2024-01-31,330.24,8288539,2.02
"HUBB",2024-02-29,375.87,8523113,13.82
"HUBB",2024-03-28,409.82,8581046,9.03
"HUBB",2024-04-30,365.85,9606810,-10.73
"HUBB",2024-05-31,385.19,9609771,5.29
"HUBB",2024-06-28,362.01,11699099,-6.02
"HUBB",2024-07-31,391.89,11854648,8.25
"HUBB",2024-08-30,397.34,8860611,1.39
"HUBB",2024-09-30,425.59,8010530,7.11
"HUBB",2024-10-31,424.28,8341279,-0.31
"HUBB",2024-11-29,458.45,8947665,8.05
"HUBB",2024-12-30,417.69,7116292,-8.89
"HUM",2023-01-31,502.16,22502300,-0.1
"HUM",2023-02-28,485.79,21769200,-3.26
"HUM",2023-03-31,477.28,21389700,-1.75
"HUM",2023-04-28,521.55,19475400,9.28
"HUM",2023-05-31,493.41,16603000,-5.4
"HUM",2023-06-30,440.47,33554400,-10.73
"HUM",2023-07-31,450.03,36301800,2.17
"HUM",2023-08-31,454.76,24466200,1.05
"HUM",2023-09-29,480.14,19315900,5.58
"HUM",2023-10-31,516.82,21200300,7.64
"HUM",2023-11-30,478.5,32047200,-7.41
"HUM",2023-12-29,452.69,31505700,-5.39
"HUM",2024-01-31,373.83,60465700,-17.42
"HUM",2024-02-29,346.4,32772900,-7.34
"HUM",2024-03-28,343.72,28831700,-0.77
"HUM",2024-04-30,299.47,43040400,-12.87
"HUM",2024-05-31,355.02,36364200,18.55
"HUM",2024-06-28,371.32,25261600,4.59
"HUM",2024-07-31,359.35,28943100,-3.22
"HUM",2024-08-30,352.26,19065300,-1.97
"HUM",2024-09-30,315.64,31492800,-10.4
"HUM",2024-10-31,256.93,85751100,-18.6
"HUM",2024-11-29,295.35,38231900,14.95
"HUM",2024-12-30,253.38,37045500,-14.21
"HWM",2023-01-31,40.38,41756200,3.25
"HWM",2023-02-28,41.9,54952400,3.76
"HWM",2023-03-31,42.09,90913500,0.45
"HWM",2023-04-28,44,53620400,4.54
"HWM",2023-05-31,42.51,62737400,-3.39
"HWM",2023-06-30,49.28,54903500,15.93
"HWM",2023-07-31,50.85,46373100,3.19
"HWM",2023-08-31,49.23,64295700,-3.19
"HWM",2023-09-29,46.03,49015000,-6.5
"HWM",2023-10-31,43.89,48549400,-4.65
"HWM",2023-11-30,52.4,55307900,19.39
"HWM",2023-12-29,53.91,44286000,2.88
"HWM",2024-01-31,56.05,68789500,3.97
"HWM",2024-02-29,66.35,63788800,18.38
"HWM",2024-03-28,68.23,73338800,2.83
"HWM",2024-04-30,66.55,72511800,-2.46
"HWM",2024-05-31,84.45,68187500,26.9
"HWM",2024-06-28,77.45,57030900,-8.29
"HWM",2024-07-31,95.47,69274700,23.27
"HWM",2024-08-30,96.52,53848100,1.1
"HWM",2024-09-30,100.1,49367400,3.71
"HWM",2024-10-31,99.57,47852800,-0.53
"HWM",2024-11-29,118.29,50794600,18.8
"HWM",2024-12-30,110.19,44310000,-6.85
"IBM",2023-01-31,123.06,105575000,-4.37
"IBM",2023-02-28,119.55,76080200,-2.85
"IBM",2023-03-31,121.2,138239000,1.38
"IBM",2023-04-28,116.88,83679400,-3.56
"IBM",2023-05-31,120.51,96207800,3.11
"IBM",2023-06-30,125.41,100711500,4.07
"IBM",2023-07-31,135.12,85773900,7.74
"IBM",2023-08-31,139.19,84268400,3.01
"IBM",2023-09-29,133,82798300,-4.45
"IBM",2023-10-31,137.11,94385000,3.09
"IBM",2023-11-30,152.02,78458300,10.87
"IBM",2023-12-29,156.8,87828800,3.14
"IBM",2024-01-31,176.08,129883200,12.3
"IBM",2024-02-29,179.01,88676800,1.66
"IBM",2024-03-28,184.75,99989100,3.21
"IBM",2024-04-30,160.79,98354700,-12.97
"IBM",2024-05-31,163.02,78619000,1.39
"IBM",2024-06-28,168.98,70706000,3.66
"IBM",2024-07-31,187.73,81257600,11.1
"IBM",2024-08-30,199.22,65453400,6.12
"IBM",2024-09-30,217.9,83445400,9.38
"IBM",2024-10-31,203.75,105623600,-6.49
"IBM",2024-11-29,225.9,77279500,10.87
"IBM",2024-12-30,218.79,79260800,-3.15
"ICE",2023-01-31,104.62,43385000,4.84
"ICE",2023-02-28,99.03,47431300,-5.34
"ICE",2023-03-31,101.89,80688000,2.89
"ICE",2023-04-28,106.42,41955900,4.45
"ICE",2023-05-31,103.51,49384800,-2.73
"ICE",2023-06-30,110.9,49221400,7.14
"ICE",2023-07-31,112.59,42686800,1.52
"ICE",2023-08-31,115.72,51545400,2.78
"ICE",2023-09-29,108.29,58106600,-6.42
"ICE",2023-10-31,105.75,50048500,-2.35
"ICE",2023-11-30,112.05,54432600,5.96
"ICE",2023-12-29,126.86,60272300,13.22
"ICE",2024-01-31,125.78,44290800,-0.85
"ICE",2024-02-29,136.73,51745400,8.71
"ICE",2024-03-28,136.2,51295300,-0.39
"ICE",2024-04-30,127.61,49246800,-6.31
"ICE",2024-05-31,132.7,46100500,3.99
"ICE",2024-06-28,136.11,47963000,2.57
"ICE",2024-07-31,150.7,61863000,10.72
"ICE",2024-08-30,160.63,59099800,6.59
"ICE",2024-09-30,160.18,57028700,-0.28
"ICE",2024-10-31,155.42,66122000,-2.97
"ICE",2024-11-29,160.49,58878700,3.26
"ICE",2024-12-30,149.37,63314500,-6.93
"IDXX",2023-01-31,480.5,11273300,17.78
"IDXX",2023-02-28,473.24,10642600,-1.51
"IDXX",2023-03-31,500.08,8597700,5.67
"IDXX",2023-04-28,492.16,7209900,-1.58
"IDXX",2023-05-31,464.77,8915200,-5.57
"IDXX",2023-06-30,502.23,9063000,8.06
"IDXX",2023-07-31,554.73,10365800,10.45
"IDXX",2023-08-31,511.41,9629100,-7.81
"IDXX",2023-09-29,437.27,8560200,-14.5
"IDXX",2023-10-31,399.47,11263700,-8.64
"IDXX",2023-11-30,465.82,11086700,16.61
"IDXX",2023-12-29,555.05,10554200,19.16
"IDXX",2024-01-31,515.08,9673100,-7.2
"IDXX",2024-02-29,575.23,8770500,11.68
"IDXX",2024-03-28,539.93,7684500,-6.14
"IDXX",2024-04-30,492.76,10023300,-8.74
"IDXX",2024-05-31,496.95,11918900,0.85
"IDXX",2024-06-28,487.2,10858500,-1.96
"IDXX",2024-07-31,476.12,11180200,-2.27
"IDXX",2024-08-30,481.33,10874600,1.09
"IDXX",2024-09-30,505.22,7437200,4.96
"IDXX",2024-10-31,406.92,14635600,-19.46
"IDXX",2024-11-29,421.75,13778800,3.64
"IDXX",2024-12-30,412.75,11822100,-2.13
"IEX",2023-01-31,233.73,7323500,5.24
"IEX",2023-02-28,219.39,8907700,-6.14
"IEX",2023-03-31,225.29,7483900,2.69
"IEX",2023-04-28,201.2,7956300,-10.69
"IEX",2023-05-31,194.21,10199800,-3.47
"IEX",2023-06-30,210.56,11541100,8.42
"IEX",2023-07-31,221.54,12410900,5.21
"IEX",2023-08-31,222.12,11800800,0.26
"IEX",2023-09-29,204.08,8812800,-8.12
"IEX",2023-10-31,188.37,12189300,-7.7
"IEX",2023-11-30,198.47,12085900,5.36
"IEX",2023-12-29,213.66,7338500,7.65
"IEX",2024-01-31,208.77,7622100,-2.29
"IEX",2024-02-29,232.86,10472300,11.54
"IEX",2024-03-28,240.87,6237100,3.44
"IEX",2024-04-30,217.62,7500400,-9.65
"IEX",2024-05-31,206.59,10777800,-5.07
"IEX",2024-06-28,199.22,9424200,-3.57
"IEX",2024-07-31,207.13,10388000,3.97
"IEX",2024-08-30,205.14,11739900,-0.96
"IEX",2024-09-30,213.11,14350700,3.89
"IEX",2024-10-31,213.96,10066300,0.4
"IEX",2024-11-29,229.9,13171400,7.45
"IEX",2024-12-30,208.17,10646500,-9.45
"IFF",2023-01-31,105.99,37206800,7.27
"IFF",2023-02-28,87.84,50999500,-17.12
"IFF",2023-03-31,87.52,45869400,-0.36
"IFF",2023-04-28,92.28,27432700,5.44
"IFF",2023-05-31,73.56,44843800,-20.29
"IFF",2023-06-30,76.54,45490000,4.05
"IFF",2023-07-31,81.37,48316900,6.31
"IFF",2023-08-31,67.75,60083800,-16.74
"IFF",2023-09-29,66.33,36413200,-2.1
"IFF",2023-10-31,66.5,49360900,0.26
"IFF",2023-11-30,73.34,44692700,10.29
"IFF",2023-12-29,79.57,32260600,8.49
"IFF",2024-01-31,79.28,36989000,-0.36
"IFF",2024-02-29,74.19,57512000,-6.42
"IFF",2024-03-28,84.9,50568600,14.44
"IFF",2024-04-30,83.58,29218600,-1.55
"IFF",2024-05-31,94.96,41691600,13.62
"IFF",2024-06-28,94.4,29540400,-0.59
"IFF",2024-07-31,98.63,23390700,4.48
"IFF",2024-08-30,103.1,30603500,4.53
"IFF",2024-09-30,104.44,25674100,1.3
"IFF",2024-10-31,98.97,23159600,-5.24
"IFF",2024-11-29,90.93,38251900,-8.12
"IFF",2024-12-30,83.96,27018600,-7.67
"INCY",2023-01-31,85.14,37808300,6
"INCY",2023-02-28,76.98,32919600,-9.58
"INCY",2023-03-31,72.27,34102600,-6.12
"INCY",2023-04-28,74.41,30615200,2.96
"INCY",2023-05-31,61.55,41224700,-17.28
"INCY",2023-06-30,62.25,54551800,1.14
"INCY",2023-07-31,63.72,27148600,2.36
"INCY",2023-08-31,64.53,32386400,1.27
"INCY",2023-09-29,57.77,37568900,-10.48
"INCY",2023-10-31,53.93,38397900,-6.65
"INCY",2023-11-30,54.34,36599100,0.76
"INCY",2023-12-29,62.79,44803400,15.55
"INCY",2024-01-31,58.77,33333000,-6.4
"INCY",2024-02-29,58.36,35194600,-0.7
"INCY",2024-03-28,56.97,37317700,-2.38
"INCY",2024-04-30,52.05,41579800,-8.64
"INCY",2024-05-31,57.79,58510200,11.03
"INCY",2024-06-28,60.62,118920200,4.9
"INCY",2024-07-31,65.07,49806900,7.34
"INCY",2024-08-30,65.66,40318900,0.91
"INCY",2024-09-30,66.1,43630200,0.67
"INCY",2024-10-31,74.12,34128700,12.13
"INCY",2024-11-29,74.59,52638800,0.63
"INCY",2024-12-30,68.42,37951900,-8.27
"INTC",2023-01-31,27.25,840843300,6.9
"INTC",2023-02-28,24.33,880323200,-10.72
"INTC",2023-03-31,31.89,1193573500,31.07
"INTC",2023-04-28,30.32,728887300,-4.92
"INTC",2023-05-31,30.81,968032100,1.62
"INTC",2023-06-30,32.77,1065251500,6.36
"INTC",2023-07-31,35.06,791749800,6.99
"INTC",2023-08-31,34.56,716033800,-1.43
"INTC",2023-09-29,34.97,841329600,1.19
"INTC",2023-10-31,35.9,795454900,2.66
"INTC",2023-11-30,44.11,807892600,22.87
"INTC",2023-12-29,49.59,829442300,12.42
"INTC",2024-01-31,42.51,1002649600,-14.28
"INTC",2024-02-29,42.61,815730300,0.24
"INTC",2024-03-28,43.71,948997100,2.58
"INTC",2024-04-30,30.16,1262595200,-31
"INTC",2024-05-31,30.66,1024223300,1.66
"INTC",2024-06-28,30.77,753487800,0.36
"INTC",2024-07-31,30.55,1187303500,-0.71
"INTC",2024-08-30,22.04,2013019200,-27.86
"INTC",2024-09-30,23.46,2133025600,6.44
"INTC",2024-10-31,21.52,1274330900,-8.27
"INTC",2024-11-29,24.05,1435316400,11.76
"INTC",2024-12-30,19.82,1631471700,-17.59
"INTU",2023-01-31,417.27,28363700,8.81
"INTU",2023-02-28,401.97,30779000,-3.67
"INTU",2023-03-31,440.13,41492500,9.49
"INTU",2023-04-28,439.05,25706400,-0.25
"INTU",2023-05-31,414.5,49565300,-5.59
"INTU",2023-06-30,453.14,34934700,9.32
"INTU",2023-07-31,506.93,32112200,11.87
"INTU",2023-08-31,536.76,29907000,5.88
"INTU",2023-09-29,506.18,25867500,-5.7
"INTU",2023-10-31,491.19,31635100,-2.96
"INTU",2023-11-30,567.12,31360700,15.46
"INTU",2023-12-29,620.28,26267200,9.37
"INTU",2024-01-31,627.48,24557200,1.16
"INTU",2024-02-29,658.85,26308700,5
"INTU",2024-03-28,646.04,24995700,-1.94
"INTU",2024-04-30,622.67,27566100,-3.62
"INTU",2024-05-31,573.72,32910200,-7.86
"INTU",2024-06-28,654.11,31191600,14.01
"INTU",2024-07-31,645.19,26565700,-1.36
"INTU",2024-08-30,628.16,30778300,-2.64
"INTU",2024-09-30,618.93,24937900,-1.47
"INTU",2024-10-31,609.29,27997600,-1.56
"INTU",2024-11-29,640.66,37265600,5.15
"INTU",2024-12-30,629.25,31233200,-1.78
"INVH",2023-01-31,30.23,68697000,9.65
"INVH",2023-02-28,29.31,57557500,-3.04
"INVH",2023-03-31,29.28,79324400,-0.1
"INVH",2023-04-28,31.28,56017300,6.83
"INVH",2023-05-31,32.01,54386800,2.33
"INVH",2023-06-30,32.5,69265500,1.53
"INVH",2023-07-31,33.54,54645800,3.2
"INVH",2023-08-31,32.45,53106800,-3.25
"INVH",2023-09-29,30.16,55142100,-7.06
"INVH",2023-10-31,28.26,67212800,-6.3
"INVH",2023-11-30,32.01,59867000,13.27
"INVH",2023-12-29,33,62302200,3.09
"INVH",2024-01-31,31.86,67675700,-3.45
"INVH",2024-02-29,32.96,70934600,3.45
"INVH",2024-03-28,34.74,64022700,5.4
"INVH",2024-04-30,33.36,57561000,-3.97
"INVH",2024-05-31,33.94,64303000,1.74
"INVH",2024-06-28,35.29,61528000,3.98
"INVH",2024-07-31,34.68,91314300,-1.73
"INVH",2024-08-30,36.23,58644500,4.47
"INVH",2024-09-30,34.95,96027000,-3.53
"INVH",2024-10-31,31.13,77109800,-10.93
"INVH",2024-11-29,33.95,69187500,9.06
"INVH",2024-12-30,31.83,61436300,-6.24
"IP",2023-01-31,37.65,66614400,20.75
"IP",2023-02-28,33.16,61066400,-11.93
"IP",2023-03-31,32.85,71206500,-0.93
"IP",2023-04-28,30.17,51681400,-8.16
"IP",2023-05-31,27.22,69605900,-9.78
"IP",2023-06-30,29.42,76213700,8.08
"IP",2023-07-31,33.35,69939100,13.36
"IP",2023-08-31,32.72,56568500,-1.89
"IP",2023-09-29,33.23,59891200,1.56
"IP",2023-10-31,31.6,65166600,-4.91
"IP",2023-11-30,35.11,70125900,11.11
"IP",2023-12-29,34.36,58207700,-2.14
"IP",2024-01-31,34.06,63787000,-0.87
"IP",2024-02-29,34.05,88265900,-0.03
"IP",2024-03-28,37.58,124784700,10.37
"IP",2024-04-30,33.65,143333300,-10.46
"IP",2024-05-31,43.91,168297500,30.49
"IP",2024-06-28,42.02,129155400,-4.3
"IP",2024-07-31,45.26,131536600,7.71
"IP",2024-08-30,47.63,87379800,5.24
"IP",2024-09-30,48.05,72022400,0.88
"IP",2024-10-31,54.63,113582500,13.69
"IP",2024-11-29,58.34,101148500,6.79
"IP",2024-12-30,53.2,60537600,-8.81
"IPG",2023-01-31,33.71,57977700,9.45
"IPG",2023-02-28,33.14,66968100,-1.69
"IPG",2023-03-31,34.73,89043800,4.8
"IPG",2023-04-28,33.32,88466400,-4.06
"IPG",2023-05-31,34.68,111568900,4.08
"IPG",2023-06-30,36.27,104258900,4.58
"IPG",2023-07-31,32.18,121939700,-11.28
"IPG",2023-08-31,30.95,77852900,-3.82
"IPG",2023-09-29,27.2,72739800,-12.12
"IPG",2023-10-31,26.95,105996100,-0.92
"IPG",2023-11-30,29.47,59520100,9.35
"IPG",2023-12-29,31.29,70443200,6.18
"IPG",2024-01-31,31.63,67929700,1.09
"IPG",2024-02-29,30.42,86538600,-3.83
"IPG",2024-03-28,31.61,105745700,3.91
"IPG",2024-04-30,29.49,77633100,-6.71
"IPG",2024-05-31,30.39,62376300,3.05
"IPG",2024-06-28,28.49,82936700,-6.25
"IPG",2024-07-31,31.5,105974500,10.57
"IPG",2024-08-30,31.93,63532900,1.37
"IPG",2024-09-30,31.29,82685300,-2
"IPG",2024-10-31,29.09,92157900,-7.03
"IPG",2024-11-29,30.48,99298700,4.78
"IPG",2024-12-30,27.79,155579200,-8.83
"IQV",2023-01-31,229.41,15137000,11.97
"IQV",2023-02-28,208.47,17787700,-9.13
"IQV",2023-03-31,198.89,28047700,-4.6
"IQV",2023-04-28,188.23,21285300,-5.36
"IQV",2023-05-31,196.91,27760600,4.61
"IQV",2023-06-30,224.77,21670500,14.15
"IQV",2023-07-31,223.76,19081000,-0.45
"IQV",2023-08-31,222.63,18756400,-0.51
"IQV",2023-09-29,196.75,23820000,-11.62
"IQV",2023-10-31,180.83,26853800,-8.09
"IQV",2023-11-30,214.1,33663300,18.4
"IQV",2023-12-29,231.38,19833900,8.07
"IQV",2024-01-31,208.23,21618700,-10.01
"IQV",2024-02-29,247.16,23616200,18.7
"IQV",2024-03-28,252.89,17406400,2.32
"IQV",2024-04-30,231.77,17329800,-8.35
"IQV",2024-05-31,219.09,23742400,-5.47
"IQV",2024-06-28,211.44,28144800,-3.49
"IQV",2024-07-31,246.23,27711800,16.45
"IQV",2024-08-30,251.55,18160300,2.16
"IQV",2024-09-30,236.97,26034600,-5.8
"IQV",2024-10-31,205.82,24962900,-13.15
"IQV",2024-11-29,200.84,42601200,-2.42
"IQV",2024-12-30,197.45,28590000,-1.69
"IR",2023-01-31,55.88,41479100,7.17
"IR",2023-02-28,57.97,42864600,3.74
"IR",2023-03-31,58.08,67114600,0.19
"IR",2023-04-28,56.92,47213800,-2
"IR",2023-05-31,56.58,44945600,-0.6
"IR",2023-06-30,65.27,51820700,15.36
"IR",2023-07-31,65.18,35794600,-0.14
"IR",2023-08-31,69.53,55111300,6.67
"IR",2023-09-29,63.65,55372100,-8.46
"IR",2023-10-31,60.61,61643600,-4.78
"IR",2023-11-30,71.37,58986000,17.75
"IR",2023-12-29,77.27,41809200,8.27
"IR",2024-01-31,79.79,48673800,3.26
"IR",2024-02-29,91.25,61650500,14.36
"IR",2024-03-28,94.89,45931500,3.99
"IR",2024-04-30,93.26,49079700,-1.72
"IR",2024-05-31,93.01,75899200,-0.27
"IR",2024-06-28,90.8,54895500,-2.38
"IR",2024-07-31,100.36,45941300,10.53
"IR",2024-08-30,91.43,54760200,-8.9
"IR",2024-09-30,98.14,50699700,7.34
"IR",2024-10-31,95.98,47557400,-2.2
"IR",2024-11-29,104.17,43647700,8.53
"IR",2024-12-30,90.52,37900800,-13.1
"IRM",2023-01-31,50.84,33185300,9.47
"IRM",2023-02-28,49.14,29019800,-3.34
"IRM",2023-03-31,49.87,31152400,1.49
"IRM",2023-04-28,52.07,23942900,4.41
"IRM",2023-05-31,50.35,31045500,-3.3
"IRM",2023-06-30,54.15,29084500,7.55
"IRM",2023-07-31,58.52,29914100,8.07
"IRM",2023-08-31,60.56,27509200,3.49
"IRM",2023-09-29,57.25,32787500,-5.47
"IRM",2023-10-31,56.88,34496500,-0.65
"IRM",2023-11-30,61.78,33689300,8.61
"IRM",2023-12-29,68.04,26942900,10.13
"IRM",2024-01-31,65.65,29238500,-3.51
"IRM",2024-02-29,76.46,32136300,16.47
"IRM",2024-03-28,78.63,31253800,2.84
"IRM",2024-04-30,75.99,23480800,-3.36
"IRM",2024-05-31,79.1,29955100,4.09
"IRM",2024-06-28,88.5,51437700,11.88
"IRM",2024-07-31,101.28,39282000,14.44
"IRM",2024-08-30,111.85,39889300,10.44
"IRM",2024-09-30,118.07,31726200,5.56
"IRM",2024-10-31,122.94,27817400,4.12
"IRM",2024-11-29,122.88,30469800,-0.05
